species,lat,lon
Emys orbicularis,47.955971,31.001918
Emys orbicularis,47.959827,7.827908
Emys orbicularis,47.959827,7.827908
Emys orbicularis,47.959827,7.827908
Emys orbicularis,47.959827,7.827908
Emys orbicularis,47.959827,7.827908
Emys orbicularis,47.960949,18.8969
Emys orbicularis,47.96471,9.502369
Emys orbicularis,47.96471,9.502369
Emys orbicularis,47.965181,35.196343
Emys orbicularis,47.966667,13.916667
Emys orbicularis,47.966667,13.916667
Emys orbicularis,47.966667,13.916667
Emys orbicularis,47.984763,33.426999
Emys orbicularis,48,14.4
Emys orbicularis,48.001297,16.406999
Emys orbicularis,48.002177,46.202688
Emys orbicularis,48.002321,34.007469
Emys orbicularis,48.003044,16.405163
Emys orbicularis,48.003811,16.41064
Emys orbicularis,48.004627,16.555927
Emys orbicularis,48.004785,16.546442
Emys orbicularis,48.005515,16.546246
Emys orbicularis,48.005617,11.506054
Emys orbicularis,48.005689,16.540115
Emys orbicularis,48.006931,16.516973
Emys orbicularis,48.007206,16.407335
Emys orbicularis,48.007264,16.473327
Emys orbicularis,48.007487,16.465738
Emys orbicularis,48.008381,16.491492
Emys orbicularis,48.009374,16.433605
Emys orbicularis,48.009585,16.515661
Emys orbicularis,48.009762,16.541227
Emys orbicularis,48.009858,16.551898
Emys orbicularis,48.01129,16.564553
Emys orbicularis,48.011956,16.518373
Emys orbicularis,48.012193,16.487811
Emys orbicularis,48.01232,16.483917
Emys orbicularis,48.01257,16.443555
Emys orbicularis,48.013286,21.658584
Emys orbicularis,48.015077,16.508635
Emys orbicularis,48.015732,16.549984
Emys orbicularis,48.016081,16.552694
Emys orbicularis,48.016666,14.383333
Emys orbicularis,48.01675,16.425989
Emys orbicularis,48.017449,11.435629
Emys orbicularis,48.01848,16.441929
Emys orbicularis,48.020047,16.458674
Emys orbicularis,48.020522,16.554089
Emys orbicularis,48.020901,16.456673
Emys orbicularis,48.025807,16.589706
Emys orbicularis,48.026528,16.588899
Emys orbicularis,48.026824,16.468064
Emys orbicularis,48.026859,16.908674
Emys orbicularis,48.02692,16.514934
Emys orbicularis,48.027068,16.589161
Emys orbicularis,48.027623,16.56065
Emys orbicularis,48.028677,16.452123
Emys orbicularis,48.028913,16.60498
Emys orbicularis,48.029348,16.494055
Emys orbicularis,48.03043,16.488712
Emys orbicularis,48.030461,16.461027
Emys orbicularis,48.032738,16.575922
Emys orbicularis,48.033333,14.433333
Emys orbicularis,48.03571,16.477152
Emys orbicularis,48.035804,16.497547
Emys orbicularis,48.038236,37.945935
Emys orbicularis,48.038541,16.617051
Emys orbicularis,48.038568,16.887848
Emys orbicularis,48.040878,16.593353
Emys orbicularis,48.04134,16.587512
Emys orbicularis,48.042729,21.368971
Emys orbicularis,48.044825,16.78889
Emys orbicularis,48.046223,16.418202
Emys orbicularis,48.046585,16.512355
Emys orbicularis,48.046725,16.551449
Emys orbicularis,48.046753,16.496944
Emys orbicularis,48.046822,16.577174
Emys orbicularis,48.046844,16.502381
Emys orbicularis,48.04806,16.533854
Emys orbicularis,48.048296,16.43902
Emys orbicularis,48.049157,34.005243
Emys orbicularis,48.04968,16.404242
Emys orbicularis,48.049999,14.416667
Emys orbicularis,48.050536,16.59908
Emys orbicularis,48.051762,16.566547
Emys orbicularis,48.053283,16.654166
Emys orbicularis,48.053572,16.544866
Emys orbicularis,48.05378,21.709207
Emys orbicularis,48.054267,16.499574
Emys orbicularis,48.055282,16.533872
Emys orbicularis,48.056269,16.491024
Emys orbicularis,48.057517,30.071892
Emys orbicularis,48.060517,16.71238
Emys orbicularis,48.060912,16.532678
Emys orbicularis,48.06234,16.420496
Emys orbicularis,48.062678,16.51795
Emys orbicularis,48.0637,16.496713
Emys orbicularis,48.064517,16.788941
Emys orbicularis,48.066381,16.533251
Emys orbicularis,48.066461,11.469986
Emys orbicularis,48.066666,12.766666
Emys orbicularis,48.066666,14.45
Emys orbicularis,48.066666,13.766666
Emys orbicularis,48.066666,14.45
Emys orbicularis,48.066703,16.454672
Emys orbicularis,48.068042,16.616717
Emys orbicularis,48.068423,16.57723
Emys orbicularis,48.068574,16.53056
Emys orbicularis,48.070551,16.409691
Emys orbicularis,48.070567,16.586745
Emys orbicularis,48.072379,16.598796
Emys orbicularis,48.073069,16.470961
Emys orbicularis,48.074247,37.863042
Emys orbicularis,48.074995,16.77612
Emys orbicularis,48.075141,16.523011
Emys orbicularis,48.075363,7.656385
Emys orbicularis,48.076782,16.402666
Emys orbicularis,48.076851,16.456814
Emys orbicularis,48.076965,16.406889
Emys orbicularis,48.078728,16.4584
Emys orbicularis,48.079699,16.427231
Emys orbicularis,48.079702,16.512691
Emys orbicularis,48.080035,16.542967
Emys orbicularis,48.081623,16.479613
Emys orbicularis,48.082185,16.452977
Emys orbicularis,48.082743,16.428617
Emys orbicularis,48.082776,29.453609
Emys orbicularis,48.083332,14.466666
Emys orbicularis,48.083332,14.466666
Emys orbicularis,48.083378,16.454333
Emys orbicularis,48.084162,16.434545
Emys orbicularis,48.084404,16.498204
Emys orbicularis,48.084717,37.92797
Emys orbicularis,48.08695,16.497458
Emys orbicularis,48.089145,16.648069
Emys orbicularis,48.089491,16.749232
Emys orbicularis,48.090435,16.567208
Emys orbicularis,48.09117,16.525582
Emys orbicularis,48.092598,16.459623
Emys orbicularis,48.093071,16.466129
Emys orbicularis,48.093957,16.437591
Emys orbicularis,48.094439,37.914208
Emys orbicularis,48.094475,46.357592
Emys orbicularis,48.095194,39.465558
Emys orbicularis,48.095434,16.535768
Emys orbicularis,48.09546,16.462375
Emys orbicularis,48.095764,16.563881
Emys orbicularis,48.096176,16.470484
Emys orbicularis,48.096551,46.324764
Emys orbicularis,48.096722,16.48829
Emys orbicularis,48.097531,14.727268
Emys orbicularis,48.097913,11.436111
Emys orbicularis,48.099341,16.595605
Emys orbicularis,48.099673,16.557308
Emys orbicularis,48.099998,14.45
Emys orbicularis,48.099998,14.483334
Emys orbicularis,48.1,16.55
Emys orbicularis,48.1,16.5
Emys orbicularis,48.1,16.8
Emys orbicularis,48.101247,16.55479
Emys orbicularis,48.101534,16.443908
Emys orbicularis,48.102202,16.448018
Emys orbicularis,48.102578,16.573788
Emys orbicularis,48.102697,16.747825
Emys orbicularis,48.104037,16.587446
Emys orbicularis,48.104966,11.417212
Emys orbicularis,48.109857,29.631952
Emys orbicularis,48.110009,16.40704
Emys orbicularis,48.110912,16.413274
Emys orbicularis,48.112499,16.985497
Emys orbicularis,48.113688,16.423391
Emys orbicularis,48.114466,38.641902
Emys orbicularis,48.114947,46.381904
Emys orbicularis,48.116269,16.54701
Emys orbicularis,48.116665,13.95
Emys orbicularis,48.116665,14.466666
Emys orbicularis,48.116774,16.464343
Emys orbicularis,48.118032,16.574249
Emys orbicularis,48.118119,16.479778
Emys orbicularis,48.118515,16.437641
Emys orbicularis,48.119044,16.482449
Emys orbicularis,48.119391,27.794799
Emys orbicularis,48.120253,16.54068
Emys orbicularis,48.120586,16.541424
Emys orbicularis,48.120843,16.429639
Emys orbicularis,48.120905,16.606288
Emys orbicularis,48.121521,16.427293
Emys orbicularis,48.123979,16.461343
Emys orbicularis,48.126682,16.775436
Emys orbicularis,48.127196,7.848222
Emys orbicularis,48.127652,11.512548
Emys orbicularis,48.127709,16.609193
Emys orbicularis,48.127765,16.477461
Emys orbicularis,48.12868,16.594324
Emys orbicularis,48.130316,16.445721
Emys orbicularis,48.130379,16.677086
Emys orbicularis,48.133335,13.95
Emys orbicularis,48.136559,16.576135
Emys orbicularis,48.137284,16.575714
Emys orbicularis,48.137382,16.457535
Emys orbicularis,48.137832,19.828624
Emys orbicularis,48.137938,37.852577
Emys orbicularis,48.139057,16.704712
Emys orbicularis,48.139884,16.44825
Emys orbicularis,48.139999,14.46
Emys orbicularis,48.140783,16.496416
Emys orbicularis,48.141157,16.52972
Emys orbicularis,48.141767,16.514495
Emys orbicularis,48.143435,16.568727
Emys orbicularis,48.144517,16.569584
Emys orbicularis,48.145909,9.444721
Emys orbicularis,48.146317,46.829921
Emys orbicularis,48.147081,16.552894
Emys orbicularis,48.147476,11.499206
Emys orbicularis,48.148638,16.400879
Emys orbicularis,48.148655,16.51612
Emys orbicularis,48.148804,16.585421
Emys orbicularis,48.149196,46.068003
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.4
Emys orbicularis,48.15,16.4
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.45
Emys orbicularis,48.15,16.7
Emys orbicularis,48.15,16.5
Emys orbicularis,48.150002,14.083333
Emys orbicularis,48.152354,16.402049
Emys orbicularis,48.152766,21.319997
Emys orbicularis,48.152979,16.54261
Emys orbicularis,48.153141,16.52723
Emys orbicularis,48.153511,16.424687
Emys orbicularis,48.156205,16.561307
Emys orbicularis,48.157509,21.222477
Emys orbicularis,48.15831,16.489831
Emys orbicularis,48.159966,16.480403
Emys orbicularis,48.159993,16.445897
Emys orbicularis,48.16,11.49
Emys orbicularis,48.16,11.49
Emys orbicularis,48.16,11.49
Emys orbicularis,48.16,11.49
Emys orbicularis,48.16048,16.408325
Emys orbicularis,48.161013,16.427203
Emys orbicularis,48.161292,16.577902
Emys orbicularis,48.162048,16.467626
Emys orbicularis,48.162185,16.536203
Emys orbicularis,48.163071,11.521602
Emys orbicularis,48.163071,11.521602
Emys orbicularis,48.163071,11.521602
Emys orbicularis,48.163185,11.496773
Emys orbicularis,48.16358,16.538936
Emys orbicularis,48.163602,16.492516
Emys orbicularis,48.16414,11.476383
Emys orbicularis,48.164524,46.224539
Emys orbicularis,48.16482,16.521536
Emys orbicularis,48.166668,13.033334
Emys orbicularis,48.168282,16.418331
Emys orbicularis,48.169356,16.411242
Emys orbicularis,48.170146,16.509422
Emys orbicularis,48.170618,16.44264
Emys orbicularis,48.171622,16.453515
Emys orbicularis,48.17251,21.523015
Emys orbicularis,48.172648,16.542306
Emys orbicularis,48.173238,16.573587
Emys orbicularis,48.173388,30.862455
Emys orbicularis,48.173472,18.851427
Emys orbicularis,48.173485,16.590774
Emys orbicularis,48.174185,16.556549
Emys orbicularis,48.174358,16.479992
Emys orbicularis,48.17554,16.599086
Emys orbicularis,48.175854,10.849604
Emys orbicularis,48.175854,10.849604
Emys orbicularis,48.176399,46.357505
Emys orbicularis,48.177176,16.530803
Emys orbicularis,48.179143,16.566542
Emys orbicularis,48.180414,16.58523
Emys orbicularis,48.180544,16.520959
Emys orbicularis,48.181986,16.581677
Emys orbicularis,48.182162,16.469873
Emys orbicularis,48.182381,16.460049
Emys orbicularis,48.182683,21.567941
Emys orbicularis,48.183901,16.40317
Emys orbicularis,48.184708,7.82279
Emys orbicularis,48.185333,16.57498
Emys orbicularis,48.185537,16.544314
Emys orbicularis,48.186495,16.567635
Emys orbicularis,48.187005,16.420867
Emys orbicularis,48.187026,16.512776
Emys orbicularis,48.187217,16.488419
Emys orbicularis,48.18766,8.15909
Emys orbicularis,48.18766,8.15909
Emys orbicularis,48.188507,11.503968
Emys orbicularis,48.188737,16.464677
Emys orbicularis,48.189504,16.528722
Emys orbicularis,48.189823,16.546748
Emys orbicularis,48.191023,16.441276
Emys orbicularis,48.19125,37.894608
Emys orbicularis,48.191307,16.419669
Emys orbicularis,48.193706,16.537627
Emys orbicularis,48.197884,16.461991
Emys orbicularis,48.199271,16.455741
Emys orbicularis,48.199878,16.836026
Emys orbicularis,48.2,14.35
Emys orbicularis,48.201389,44.717813
Emys orbicularis,48.21322,16.347092
Emys orbicularis,48.214141,22.622
Emys orbicularis,48.218809,16.425554
Emys orbicularis,48.222202,16.40102
Emys orbicularis,48.230792,16.495771
Emys orbicularis,48.231956,16.359711
Emys orbicularis,48.233334,14.366667
Emys orbicularis,48.233334,14.3
Emys orbicularis,48.233334,14.416667
Emys orbicularis,48.236147,16.524962
Emys orbicularis,48.236295,14.360945
Emys orbicularis,48.243085,44.639778
Emys orbicularis,48.25,16.9
Emys orbicularis,48.25,14.366667
Emys orbicularis,48.25,14.366667
Emys orbicularis,48.25,14.366667
Emys orbicularis,48.25,16.9
Emys orbicularis,48.251516,16.395007
Emys orbicularis,48.255714,26.244218
Emys orbicularis,48.261023,16.314439
Emys orbicularis,48.261137,41.666845
Emys orbicularis,48.266666,14.35
Emys orbicularis,48.266666,14.35
Emys orbicularis,48.282681,16.337939
Emys orbicularis,48.298474,16.044721
Emys orbicularis,48.309195,22.604523
Emys orbicularis,48.310836,35.190377
Emys orbicularis,48.316666,14.1
Emys orbicularis,48.316666,14.166667
Emys orbicularis,48.316666,14.15
Emys orbicularis,48.31766,46.138877
Emys orbicularis,48.319036,21.777306
Emys orbicularis,48.319977,16.291016
Emys orbicularis,48.333332,14.266666
Emys orbicularis,48.333332,13.35
Emys orbicularis,48.346063,16.376821
Emys orbicularis,48.348512,16.303845
Emys orbicularis,48.349998,14.35
Emys orbicularis,48.350963,14.2395
Emys orbicularis,48.351774,16.444822
Emys orbicularis,48.354259,16.400048
Emys orbicularis,48.359934,16.587364
Emys orbicularis,48.363089,44.402962
Emys orbicularis,48.368439,16.372827
Emys orbicularis,48.374016,16.391069
Emys orbicularis,48.379153,21.685579
Emys orbicularis,48.380317,35.038102
Emys orbicularis,48.38088,22.415598
Emys orbicularis,48.387849,44.79874
Emys orbicularis,48.388145,45.938309
Emys orbicularis,48.390553,16.592487
Emys orbicularis,48.396353,26.330035
Emys orbicularis,48.400995,44.581511
Emys orbicularis,48.401549,44.541357
Emys orbicularis,48.405854,44.525592
Emys orbicularis,48.406135,44.477735
Emys orbicularis,48.408366,44.482343
Emys orbicularis,48.410646,35.084957
Emys orbicularis,48.411443,44.53339
Emys orbicularis,48.416225,44.561931
Emys orbicularis,48.418459,44.705196
Emys orbicularis,48.421222,44.307108
Emys orbicularis,48.421669,34.999911
Emys orbicularis,48.422639,22.394906
Emys orbicularis,48.430059,35.155339
Emys orbicularis,48.431941,44.476314
Emys orbicularis,48.439188,44.483825
Emys orbicularis,48.439897,44.595111
Emys orbicularis,48.4403,32.368704
Emys orbicularis,48.44068,29.267273
Emys orbicularis,48.442589,44.413237
Emys orbicularis,48.445399,45.383513
Emys orbicularis,48.447238,36.033507
Emys orbicularis,48.44803,37.930132
Emys orbicularis,48.45105,44.409377
Emys orbicularis,48.45587,44.500412
Emys orbicularis,48.458032,44.561657
Emys orbicularis,48.459442,32.251254
Emys orbicularis,48.462034,44.454964
Emys orbicularis,48.462795,35.148328
Emys orbicularis,48.466189,44.407023
Emys orbicularis,48.466875,44.430428
Emys orbicularis,48.482238,45.132314
Emys orbicularis,48.48386,35.086629
Emys orbicularis,48.486444,44.547339
Emys orbicularis,48.48693,44.558482
Emys orbicularis,48.491728,44.541807
Emys orbicularis,48.493134,34.638518
Emys orbicularis,48.494664,44.422119
Emys orbicularis,48.501415,44.506147
Emys orbicularis,48.502209,44.433154
Emys orbicularis,48.503223,17.060514
Emys orbicularis,48.503292,44.51182
Emys orbicularis,48.505323,28.912461
Emys orbicularis,48.506013,44.443449
Emys orbicularis,48.509028,17.178794
Emys orbicularis,48.509875,17.070077
Emys orbicularis,48.512763,34.840352
Emys orbicularis,48.515911,44.51565
Emys orbicularis,48.517925,17.09577
Emys orbicularis,48.520589,45.1566
Emys orbicularis,48.525724,34.831646
Emys orbicularis,48.526258,22.589198
Emys orbicularis,48.527147,44.529656
Emys orbicularis,48.529858,44.41016
Emys orbicularis,48.534854,44.426073
Emys orbicularis,48.542898,45.035737
Emys orbicularis,48.544321,44.322651
Emys orbicularis,48.544648,35.152649
Emys orbicularis,48.547812,44.549895
Emys orbicularis,48.551404,45.004729
Emys orbicularis,48.554325,17.194132
Emys orbicularis,48.559427,35.079953
Emys orbicularis,48.560321,44.441449
Emys orbicularis,48.562771,44.570736
Emys orbicularis,48.562973,44.489303
Emys orbicularis,48.570015,17.030247
Emys orbicularis,48.580866,45.342771
Emys orbicularis,48.583019,44.431467
Emys orbicularis,48.587127,44.505134
Emys orbicularis,48.590365,44.526592
Emys orbicularis,48.592857,44.568895
Emys orbicularis,48.593346,44.56311
Emys orbicularis,48.594667,44.502208
Emys orbicularis,48.595976,44.409155
Emys orbicularis,48.597985,44.494596
Emys orbicularis,48.598941,44.41685
Emys orbicularis,48.602183,45.575095
Emys orbicularis,48.604894,44.658561
Emys orbicularis,48.611048,44.426466
Emys orbicularis,48.616557,9.139851
Emys orbicularis,48.617612,44.657213
Emys orbicularis,48.618522,9.046593
Emys orbicularis,48.624386,34.153954
Emys orbicularis,48.625251,9.12114
Emys orbicularis,48.627351,44.568214
Emys orbicularis,48.628769,9.165664
Emys orbicularis,48.629149,9.01277
Emys orbicularis,48.63044,10.526852
Emys orbicularis,48.631505,44.491999
Emys orbicularis,48.634438,10.187638
Emys orbicularis,48.636852,30.164159
Emys orbicularis,48.637631,44.445167
Emys orbicularis,48.639258,13.926687
Emys orbicularis,48.639618,44.406784
Emys orbicularis,48.643176,35.208146
Emys orbicularis,48.643541,44.441968
Emys orbicularis,48.646027,44.478732
Emys orbicularis,48.646156,9.099037
Emys orbicularis,48.650009,9.179041
Emys orbicularis,48.651917,9.059629
Emys orbicularis,48.651939,9.12189
Emys orbicularis,48.652676,9.185601
Emys orbicularis,48.653562,44.53006
Emys orbicularis,48.655078,9.195772
Emys orbicularis,48.656032,44.497498
Emys orbicularis,48.661008,44.532703
Emys orbicularis,48.66378,9.126005
Emys orbicularis,48.670035,30.24951
Emys orbicularis,48.67341,45.009945
Emys orbicularis,48.673691,44.597052
Emys orbicularis,48.676262,9.008492
Emys orbicularis,48.676579,44.463185
Emys orbicularis,48.682069,35.56301
Emys orbicularis,48.682089,9.171024
Emys orbicularis,48.683984,9.018455
Emys orbicularis,48.685843,9.124312
Emys orbicularis,48.692484,44.499496
Emys orbicularis,48.693294,9.168365
Emys orbicularis,48.699712,44.490333
Emys orbicularis,48.702384,44.470207
Emys orbicularis,48.702642,44.693231
Emys orbicularis,48.703122,44.599885
Emys orbicularis,48.704749,34.505962
Emys orbicularis,48.706095,10.189047
Emys orbicularis,48.706392,44.59455
Emys orbicularis,48.708345,9.084829
Emys orbicularis,48.709007,44.511964
Emys orbicularis,48.71574,9.030575
Emys orbicularis,48.716483,35.324663
Emys orbicularis,48.716717,34.566931
Emys orbicularis,48.720383,9.16678
Emys orbicularis,48.733753,9.063131
Emys orbicularis,48.733759,9.149408
Emys orbicularis,48.734001,44.465269
Emys orbicularis,48.737601,9.095416
Emys orbicularis,48.738591,9.044212
Emys orbicularis,48.745464,9.038511
Emys orbicularis,48.747617,44.778316
Emys orbicularis,48.74992,9.004031
Emys orbicularis,48.753355,44.567679
Emys orbicularis,48.753804,44.523657
Emys orbicularis,48.754077,9.022598
Emys orbicularis,48.756173,9.141743
Emys orbicularis,48.756728,44.420587
Emys orbicularis,48.761468,44.585534
Emys orbicularis,48.76568,44.618269
Emys orbicularis,48.765745,44.463124
Emys orbicularis,48.766155,44.578215
Emys orbicularis,48.766666,44.517642
Emys orbicularis,48.768137,44.540998
Emys orbicularis,48.76893,9.141825
Emys orbicularis,48.769983,44.415605
Emys orbicularis,48.777461,44.536551
Emys orbicularis,48.779415,22.913529
Emys orbicularis,48.782417,9.057427
Emys orbicularis,48.783546,44.485846
Emys orbicularis,48.784085,44.462879
Emys orbicularis,48.784286,9.061756
Emys orbicularis,48.786951,35.5996
Emys orbicularis,48.78717,33.191646
Emys orbicularis,48.790411,9.005726
Emys orbicularis,48.795514,44.480237
Emys orbicularis,48.795541,44.475112
Emys orbicularis,48.797589,44.413348
Emys orbicularis,48.799555,9.091058
Emys orbicularis,48.820631,34.782591
Emys orbicularis,48.831685,34.987669
Emys orbicularis,48.844185,12.785138
Emys orbicularis,48.849126,43.539293
Emys orbicularis,48.858518,33.919909
Emys orbicularis,48.859291,10.192949
Emys orbicularis,48.861159,34.053933
Emys orbicularis,48.862312,8.147846
Emys orbicularis,48.864197,37.740809
Emys orbicularis,48.864326,9.511311
Emys orbicularis,48.865337,8.82956
Emys orbicularis,48.865337,9.17044
Emys orbicularis,48.865337,9.17044
Emys orbicularis,48.865337,9.17044
Emys orbicularis,48.865337,9.17044
Emys orbicularis,48.865337,9.17044
Emys orbicularis,48.873697,8.356206
Emys orbicularis,48.874015,28.810821
Emys orbicularis,48.908766,9.232066
Emys orbicularis,48.910193,37.625659
Emys orbicularis,48.930789,16.518015
Emys orbicularis,48.945557,29.967096
Emys orbicularis,48.96633,33.93952
Emys orbicularis,48.967528,43.65684
Emys orbicularis,48.986324,27.248981
Emys orbicularis,49.006022,24.240426
Emys orbicularis,49.013368,33.506568
Emys orbicularis,49.041218,37.544082
Emys orbicularis,49.064187,7.702297
Emys orbicularis,49.076786,37.406552
Emys orbicularis,49.08,7.69
Emys orbicularis,49.08,7.69
Emys orbicularis,49.08,7.69
Emys orbicularis,49.087177,8.144004
Emys orbicularis,49.087177,8.144004
Emys orbicularis,49.087177,8.144004
Emys orbicularis,49.090225,9.171209
Emys orbicularis,49.090225,9.171209
Emys orbicularis,49.100157,32.224342
Emys orbicularis,49.102369,30.934529
Emys orbicularis,49.116461,10.641494
Emys orbicularis,49.135311,37.327541
Emys orbicularis,49.143819,37.403036
Emys orbicularis,49.154185,37.012365
Emys orbicularis,49.175098,16.401016
Emys orbicularis,49.178931,37.47602
Emys orbicularis,49.195495,34.965182
Emys orbicularis,49.203427,43.961838
Emys orbicularis,49.20475,28.050468
Emys orbicularis,49.211128,43.93236
Emys orbicularis,49.212065,43.817752
Emys orbicularis,49.212995,32.318653
Emys orbicularis,49.213368,8.549353
Emys orbicularis,49.214118,28.248223
Emys orbicularis,49.216287,43.98363
Emys orbicularis,49.237452,31.936254
Emys orbicularis,49.241785,34.520425
Emys orbicularis,49.245747,8.570057
Emys orbicularis,49.24797,8.473631
Emys orbicularis,49.256041,43.843888
Emys orbicularis,49.26,8.51
Emys orbicularis,49.26,8.51
Emys orbicularis,49.26,8.52
Emys orbicularis,49.261085,8.484372
Emys orbicularis,49.262171,30.03281
Emys orbicularis,49.267933,8.522511
Emys orbicularis,49.267985,8.592586
Emys orbicularis,49.274162,31.997104
Emys orbicularis,49.276585,8.520117
Emys orbicularis,49.279759,43.958896
Emys orbicularis,49.283026,28.545469
Emys orbicularis,49.28629,28.563186
Emys orbicularis,49.289454,28.540395
Emys orbicularis,49.294942,40.659939
Emys orbicularis,49.298039,43.891731
Emys orbicularis,49.299755,7.108682
Emys orbicularis,49.299755,7.108682
Emys orbicularis,49.304488,28.599879
Emys orbicularis,49.306055,8.468997
Emys orbicularis,49.308968,7.796229
Emys orbicularis,49.309818,43.875784
Emys orbicularis,49.312323,8.533623
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.314083,8.484049
Emys orbicularis,49.315109,8.828013
Emys orbicularis,49.319277,7.307444
Emys orbicularis,49.319961,43.861959
Emys orbicularis,49.325146,8.435254
Emys orbicularis,49.329579,43.947774
Emys orbicularis,49.332541,28.504721
Emys orbicularis,49.332959,43.934446
Emys orbicularis,49.335051,43.838328
Emys orbicularis,49.337663,8.445373
Emys orbicularis,49.34188,8.486966
Emys orbicularis,49.351428,37.00573
Emys orbicularis,49.354132,8.571257
Emys orbicularis,49.356051,37.090815
Emys orbicularis,49.356773,43.885789
Emys orbicularis,49.358783,43.939036
Emys orbicularis,49.36359,43.855534
Emys orbicularis,49.364296,43.845683
Emys orbicularis,49.365655,28.414689
Emys orbicularis,49.36745,37.15325
Emys orbicularis,49.370208,8.497529
Emys orbicularis,49.372698,40.043533
Emys orbicularis,49.378894,40.101557
Emys orbicularis,49.381851,8.40243
Emys orbicularis,49.383321,43.954877
Emys orbicularis,49.386319,43.943694
Emys orbicularis,49.388347,43.961304
Emys orbicularis,49.389333,43.981469
Emys orbicularis,49.391002,8.41396
Emys orbicularis,49.39543,52.853877
Emys orbicularis,49.397966,31.872233
Emys orbicularis,49.404271,34.592222
Emys orbicularis,49.412474,32.644171
Emys orbicularis,49.419831,34.528325
Emys orbicularis,49.425971,31.39677
Emys orbicularis,49.430651,34.591572
Emys orbicularis,49.431633,8.619484
Emys orbicularis,49.440226,31.240158
Emys orbicularis,49.447596,34.450356
Emys orbicularis,49.448638,11.07957
Emys orbicularis,49.449449,34.505417
Emys orbicularis,49.46625,34.409728
Emys orbicularis,49.471903,34.412176
Emys orbicularis,49.485803,32.056724
Emys orbicularis,49.487302,7.653785
Emys orbicularis,49.487811,8.614959
Emys orbicularis,49.492335,36.77234
Emys orbicularis,49.497745,34.550039
Emys orbicularis,49.507479,28.248731
Emys orbicularis,49.52092,32.686244
Emys orbicularis,49.524049,8.61231
Emys orbicularis,49.533791,7.790716
Emys orbicularis,49.536349,8.06708
Emys orbicularis,49.536349,8.06708
Emys orbicularis,49.536884,9.863824
Emys orbicularis,49.536884,9.863824
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.538948,8.481686
Emys orbicularis,49.539541,34.561722
Emys orbicularis,49.54756,8.668719
Emys orbicularis,49.553127,31.20991
Emys orbicularis,49.566385,34.516754
Emys orbicularis,49.569676,31.831227
Emys orbicularis,49.58,8.49
Emys orbicularis,49.58235,8.204545
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.583218,8.342874
Emys orbicularis,49.58359,8.412041
Emys orbicularis,49.588515,36.276721
Emys orbicularis,49.589296,8.729141
Emys orbicularis,49.596627,34.535409
Emys orbicularis,49.60799,36.102035
Emys orbicularis,49.60997,36.447606
Emys orbicularis,49.614674,34.749484
Emys orbicularis,49.616698,36.316962
Emys orbicularis,49.618757,32.137012
Emys orbicularis,49.621251,30.066822
Emys orbicularis,49.622754,16.645948
Emys orbicularis,49.629149,35.60027
Emys orbicularis,49.629881,41.746847
Emys orbicularis,49.633687,32.034896
Emys orbicularis,49.638735,18.860007
Emys orbicularis,49.644714,30.328827
Emys orbicularis,49.645654,36.361275
Emys orbicularis,49.650039,42.610201
Emys orbicularis,49.650134,8.457467
Emys orbicularis,49.651736,41.356115
Emys orbicularis,49.653665,36.236146
Emys orbicularis,49.654186,34.174315
Emys orbicularis,49.655126,32.111456
Emys orbicularis,49.664644,36.118837
Emys orbicularis,49.66688,35.88859
Emys orbicularis,49.66737,30.068954
Emys orbicularis,49.670191,32.104776
Emys orbicularis,49.672933,34.59676
Emys orbicularis,49.703507,32.019977
Emys orbicularis,49.70732,32.030205
